date,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloud_cover,City
2014-01-01 07:00:00,9.233001,29.661797,8.699793,1019.7,0.0,0.0,Calexico-Ethel Street
2014-01-01 08:00:00,8.733001,31.397785,7.8954163,1019.3,0.0,0.0,Calexico-Ethel Street
2014-01-01 09:00:00,8.633,32.22524,7.42159,1019.0,0.0,0.0,Calexico-Ethel Street
2014-01-01 10:00:00,9.333,30.976551,5.8048253,1019.3,0.0,0.0,Calexico-Ethel Street
2014-01-01 11:00:00,9.683001,30.607527,5.4833565,1019.4,0.0,0.0,Calexico-Ethel Street
2014-01-01 12:00:00,7.9830003,34.19896,2.8116899,1019.4,0.0,0.0,Calexico-Ethel Street
2014-01-01 13:00:00,7.033,35.794765,3.6,1019.8,0.0,0.0,Calexico-Ethel Street
2014-01-01 14:00:00,7.733,33.343735,3.4152596,1020.0,0.0,0.0,Calexico-Ethel Street
2014-01-01 15:00:00,9.283,29.906654,2.968636,1020.6,0.0,0.0,Calexico-Ethel Street
2014-01-01 16:00:00,9.583,29.765362,2.968636,1020.9,0.0,0.0,Calexico-Ethel Street
2014-01-01 17:00:00,12.533,25.727818,1.4399999,1021.6,0.0,0.0,Calexico-Ethel Street
2014-01-01 18:00:00,16.782999,18.109793,1.1384199,1021.5,0.0,0.0,Calexico-Ethel Street
2014-01-01 19:00:00,18.782999,18.400604,3.7064266,1021.0,0.0,0.0,Calexico-Ethel Street
2014-01-01 20:00:00,20.682999,15.682854,5.8048253,1019.9,0.0,0.0,Calexico-Ethel Street
2014-01-01 21:00:00,21.883,13.3385515,6.9247384,1019.1,0.0,0.0,Calexico-Ethel Street
2014-01-01 22:00:00,22.483,12.420141,7.289444,1018.3,0.0,0.0,Calexico-Ethel Street
2014-01-01 23:00:00,22.532999,12.722366,7.386582,1018.0,0.0,0.0,Calexico-Ethel Street
2014-01-02 00:00:00,21.633,14.184176,7.7879906,1018.0,0.0,0.0,Calexico-Ethel Street
2014-01-02 01:00:00,19.983,16.065357,8.161764,1018.0,0.0,0.0,Calexico-Ethel Street
2014-01-02 02:00:00,17.782999,19.149092,7.2805495,1018.4,0.0,0.0,Calexico-Ethel Street
2014-01-02 03:00:00,16.233,20.646069,8.891344,1018.8,0.0,0.0,Calexico-Ethel Street
2014-01-02 04:00:00,14.883,21.581621,10.464797,1019.0,0.0,0.0,Calexico-Ethel Street
2014-01-02 05:00:00,14.533,21.322659,9.659814,1019.3,0.0,0.0,Calexico-Ethel Street
2014-01-02 06:00:00,14.433001,21.132067,9.028754,1019.5,0.0,0.0,Calexico-Ethel Street
2014-01-02 07:00:00,11.933001,23.74675,8.225035,1019.8,0.0,0.0,Calexico-Ethel Street
2014-01-02 08:00:00,11.883,23.91779,7.289444,1019.6,0.0,0.0,Calexico-Ethel Street
2014-01-02 09:00:00,12.483001,22.99245,6.9899354,1019.4,0.0,0.0,Calexico-Ethel Street
2014-01-02 10:00:00,12.783,22.632505,4.3498964,1019.6,0.0,0.0,Calexico-Ethel Street
2014-01-02 11:00:00,12.433001,23.42859,4.198285,1019.4,0.0,0.0,Calexico-Ethel Street
2014-01-02 12:00:00,12.183001,24.094812,3.9763298,1019.6,0.0,0.0,Calexico-Ethel Street
2014-01-02 13:00:00,11.883,24.958437,4.802999,1019.5,0.0,6.0,Calexico-Ethel Street
2014-01-02 14:00:00,11.533,25.939116,5.00128,1019.7,0.0,15.0,Calexico-Ethel Street
2014-01-02 15:00:00,11.133,27.04884,3.8268526,1020.1,0.0,6.0,Calexico-Ethel Street
2014-01-02 16:00:00,11.283,27.196543,1.5273507,1020.6,0.0,0.0,Calexico-Ethel Street
2014-01-02 17:00:00,13.983001,26.438173,1.9386592,1021.1,0.0,0.0,Calexico-Ethel Street
2014-01-02 18:00:00,18.282999,17.656672,3.0758414,1021.0,0.0,1.0,Calexico-Ethel Street
2014-01-02 19:00:00,21.133,15.84794,6.1094027,1020.0,0.0,0.0,Calexico-Ethel Street
2014-01-02 20:00:00,22.432999,15.262584,7.289445,1019.0,0.0,0.0,Calexico-Ethel Street
2014-01-02 21:00:00,23.282999,14.885465,7.8954163,1018.0,0.0,0.0,Calexico-Ethel Street
2014-01-02 22:00:00,23.682999,14.696195,4.829907,1017.0,0.0,0.0,Calexico-Ethel Street
2014-01-02 23:00:00,23.532999,15.054891,6.489992,1016.5,0.0,0.0,Calexico-Ethel Street
2014-01-03 00:00:00,22.583,16.494139,7.2805495,1016.6,0.0,3.0,Calexico-Ethel Street
2014-01-03 01:00:00,20.432999,19.458931,9.504272,1016.5,0.0,7.0,Calexico-Ethel Street
2014-01-03 02:00:00,18.532999,22.730373,10.805998,1016.7,0.0,17.0,Calexico-Ethel Street
2014-01-03 03:00:00,17.133,25.384254,10.739833,1016.9,0.0,26.0,Calexico-Ethel Street
2014-01-03 04:00:00,15.933,27.396622,10.086427,1016.8,0.0,50.0,Calexico-Ethel Street
2014-01-03 05:00:00,14.783,28.951256,10.446206,1017.0,0.0,66.0,Calexico-Ethel Street
2014-01-03 06:00:00,13.783,30.203358,10.464798,1017.1,0.0,49.0,Calexico-Ethel Street
2014-01-03 07:00:00,12.783,31.055376,9.0645685,1016.9,0.0,28.0,Calexico-Ethel Street
2014-01-03 08:00:00,11.833,32.93175,7.2359104,1016.8,0.0,18.0,Calexico-Ethel Street
2014-01-03 09:00:00,12.633,30.895176,5.4477882,1016.4,0.0,15.0,Calexico-Ethel Street
2014-01-03 10:00:00,12.933001,30.294443,2.4149535,1016.2,0.0,1.0,Calexico-Ethel Street
2014-01-03 11:00:00,10.933001,34.691593,1.484318,1015.9,0.0,0.0,Calexico-Ethel Street
2014-01-03 12:00:00,9.933001,37.08341,1.835647,1015.8,0.0,0.0,Calexico-Ethel Street
2014-01-03 13:00:00,10.133,36.590664,2.5455842,1015.6,0.0,0.0,Calexico-Ethel Street
2014-01-03 14:00:00,10.733001,35.155804,3.671294,1015.5,0.0,0.0,Calexico-Ethel Street
2014-01-03 15:00:00,11.533,33.33959,2.5455842,1016.1,0.0,0.0,Calexico-Ethel Street
2014-01-03 16:00:00,11.983001,32.364243,0.8049845,1016.6,0.0,0.0,Calexico-Ethel Street
2014-01-03 17:00:00,14.633,28.268139,0.35999998,1017.0,0.0,0.0,Calexico-Ethel Street
2014-01-03 18:00:00,18.483,21.559635,0.35999998,1016.9,0.0,0.0,Calexico-Ethel Street
2014-01-03 19:00:00,20.532999,20.60342,1.609969,1015.7,0.0,44.0,Calexico-Ethel Street
2014-01-03 20:00:00,22.083,18.66649,2.5959969,1014.5,0.0,90.0,Calexico-Ethel Street
2014-01-03 21:00:00,23.182999,17.012402,3.6,1013.5,0.0,94.0,Calexico-Ethel Street
2014-01-03 22:00:00,23.682999,16.141739,4.0249224,1013.0,0.0,62.0,Calexico-Ethel Street
2014-01-03 23:00:00,23.633,15.950251,4.802999,1012.4,0.0,67.0,Calexico-Ethel Street
2014-01-04 00:00:00,22.983,16.650852,4.379589,1012.1,0.0,100.0,Calexico-Ethel Street
2014-01-04 01:00:00,21.733,18.033258,1.835647,1012.1,0.0,67.0,Calexico-Ethel Street
2014-01-04 02:00:00,20.333,20.02293,2.9024127,1012.2,0.0,100.0,Calexico-Ethel Street
2014-01-04 03:00:00,17.133,24.916859,4.3349743,1012.4,0.0,98.0,Calexico-Ethel Street
2014-01-04 04:00:00,16.833,25.206615,3.8773184,1012.7,0.0,99.0,Calexico-Ethel Street
2014-01-04 05:00:00,17.682999,23.710484,3.319036,1012.9,0.0,97.0,Calexico-Ethel Street
2014-01-04 06:00:00,16.983,25.154638,3.319036,1013.1,0.0,97.0,Calexico-Ethel Street
2014-01-04 07:00:00,14.133,31.33503,3.319036,1013.3,0.0,100.0,Calexico-Ethel Street
2014-01-04 08:00:00,12.533,35.691498,4.1046314,1012.8,0.0,100.0,Calexico-Ethel Street
2014-01-04 09:00:00,11.683001,38.306057,6.297428,1012.4,0.0,96.0,Calexico-Ethel Street
2014-01-04 10:00:00,11.233001,39.609024,6.3690495,1012.6,0.0,99.0,Calexico-Ethel Street
2014-01-04 11:00:00,11.033,40.286015,6.489992,1012.4,0.0,100.0,Calexico-Ethel Street
2014-01-04 12:00:00,10.633,41.677307,5.6002855,1012.3,0.0,100.0,Calexico-Ethel Street
2014-01-04 13:00:00,10.383,42.377384,5.0911684,1012.2,0.0,100.0,Calexico-Ethel Street
2014-01-04 14:00:00,10.083,43.07596,5.3999996,1012.7,0.0,100.0,Calexico-Ethel Street
2014-01-04 15:00:00,9.933001,43.67092,5.692099,1013.0,0.0,99.0,Calexico-Ethel Street
2014-01-04 16:00:00,11.083,40.748386,7.4128532,1013.8,0.0,100.0,Calexico-Ethel Street
2014-01-04 17:00:00,13.933001,34.17517,4.896529,1014.8,0.0,96.0,Calexico-Ethel Street
2014-01-04 18:00:00,16.182999,30.340954,3.9763298,1014.8,0.0,94.0,Calexico-Ethel Street
2014-01-04 19:00:00,18.383,25.450077,3.7064266,1014.5,0.0,93.0,Calexico-Ethel Street
2014-01-04 20:00:00,19.983,22.366402,2.0991426,1013.5,0.0,97.0,Calexico-Ethel Street
2014-01-04 21:00:00,21.333,19.834152,1.484318,1012.5,0.0,96.0,Calexico-Ethel Street
2014-01-04 22:00:00,22.032999,18.515936,5.8048253,1012.3,0.0,96.0,Calexico-Ethel Street
2014-01-04 23:00:00,22.083,18.051884,6.151683,1012.8,0.0,92.0,Calexico-Ethel Street
2014-01-05 00:00:00,21.483,19.077566,4.8965297,1013.0,0.0,90.0,Calexico-Ethel Street
2014-01-05 01:00:00,19.983,21.474382,3.219938,1013.1,0.0,93.0,Calexico-Ethel Street
2014-01-05 02:00:00,17.532999,25.120766,8.373386,1013.7,0.0,93.0,Calexico-Ethel Street
2014-01-05 03:00:00,16.383,27.019743,8.427383,1014.4,0.0,95.0,Calexico-Ethel Street
2014-01-05 04:00:00,16.883,25.314577,7.42159,1015.1,0.0,93.0,Calexico-Ethel Street
2014-01-05 05:00:00,16.282999,25.813242,5.6920996,1015.7,0.0,98.0,Calexico-Ethel Street
2014-01-05 06:00:00,15.783,26.255394,4.6938252,1016.2,0.0,100.0,Calexico-Ethel Street
2014-01-05 07:00:00,15.433001,26.451971,4.3349743,1016.7,0.0,100.0,Calexico-Ethel Street
2014-01-05 08:00:00,14.633,27.537638,6.519877,1016.9,0.0,100.0,Calexico-Ethel Street
2014-01-05 09:00:00,10.333,36.105225,9.826088,1017.2,0.0,99.0,Calexico-Ethel Street
2014-01-05 10:00:00,9.333,38.174522,9.693296,1018.0,0.0,10.0,Calexico-Ethel Street
2014-01-05 11:00:00,8.883,39.94465,12.313894,1018.7,0.0,1.0,Calexico-Ethel Street
2014-01-05 12:00:00,8.733001,41.57777,11.592894,1019.3,0.0,0.0,Calexico-Ethel Street
2014-01-05 13:00:00,8.533,42.937847,10.787993,1020.1,0.0,0.0,Calexico-Ethel Street
2014-01-05 14:00:00,8.283,42.703976,11.090103,1020.7,0.0,0.0,Calexico-Ethel Street
2014-01-05 15:00:00,8.033,42.153183,10.446206,1021.4,0.0,0.0,Calexico-Ethel Street
2014-01-05 16:00:00,9.683001,37.851467,5.2416787,1022.2,0.0,0.0,Calexico-Ethel Street
2014-01-05 17:00:00,14.883,23.65494,2.968636,1023.3,0.0,0.0,Calexico-Ethel Street
2014-01-05 18:00:00,18.383,11.07577,7.0911775,1023.7,0.0,0.0,Calexico-Ethel Street
2014-01-05 19:00:00,18.833,11.437402,9.659814,1023.0,0.0,0.0,Calexico-Ethel Street
2014-01-05 20:00:00,19.883,9.687818,10.883676,1021.7,0.0,0.0,Calexico-Ethel Street
2014-01-05 21:00:00,20.633,9.137348,11.885453,1020.9,0.0,0.0,Calexico-Ethel Street
2014-01-05 22:00:00,20.932999,9.646666,9.422101,1020.2,0.0,0.0,Calexico-Ethel Street
2014-01-05 23:00:00,20.733,10.879894,9.726664,1020.2,0.0,0.0,Calexico-Ethel Street
2014-01-06 00:00:00,19.833,12.449865,6.9153743,1020.4,0.0,0.0,Calexico-Ethel Street
2014-01-06 01:00:00,17.883,14.857795,11.808878,1020.5,0.0,0.0,Calexico-Ethel Street
2014-01-06 02:00:00,16.282999,17.164188,11.841756,1021.0,0.0,0.0,Calexico-Ethel Street
2014-01-06 03:00:00,14.983001,18.946878,11.159999,1021.1,0.0,0.0,Calexico-Ethel Street
2014-01-06 04:00:00,13.383,20.933126,8.825508,1021.5,0.0,0.0,Calexico-Ethel Street
2014-01-06 05:00:00,12.183001,22.293167,7.5685663,1022.0,0.0,0.0,Calexico-Ethel Street
2014-01-06 06:00:00,13.233001,19.857168,6.193674,1022.3,0.0,0.0,Calexico-Ethel Street
2014-01-06 07:00:00,12.333,20.330097,4.1046314,1022.6,0.0,0.0,Calexico-Ethel Street
2014-01-06 08:00:00,11.783,20.996754,3.096837,1022.6,0.0,0.0,Calexico-Ethel Street
2014-01-06 09:00:00,11.133,22.005552,2.5455842,1022.5,0.0,0.0,Calexico-Ethel Street
2014-01-06 10:00:00,10.533,23.17276,2.4149535,1023.6,0.0,0.0,Calexico-Ethel Street
2014-01-06 11:00:00,9.933001,24.406122,1.1384199,1023.7,0.0,0.0,Calexico-Ethel Street
2014-01-06 12:00:00,9.433001,25.738417,0.71999997,1024.0,0.0,0.0,Calexico-Ethel Street
2014-01-06 13:00:00,9.033,26.96346,1.609969,1024.3,0.0,0.0,Calexico-Ethel Street
2014-01-06 14:00:00,8.683001,28.152702,3.096837,1024.9,0.0,0.0,Calexico-Ethel Street
2014-01-06 15:00:00,8.383,29.295662,3.396233,1025.3,0.0,0.0,Calexico-Ethel Street
2014-01-06 16:00:00,8.833,28.975483,1.609969,1026.1,0.0,0.0,Calexico-Ethel Street
2014-01-06 17:00:00,12.433001,24.825861,2.3051248,1026.7,0.0,0.0,Calexico-Ethel Street
2014-01-06 18:00:00,16.532999,15.075792,3.396233,1026.7,0.0,0.0,Calexico-Ethel Street
2014-01-06 19:00:00,17.883,12.735499,7.289444,1025.9,0.0,0.0,Calexico-Ethel Street
2014-01-06 20:00:00,18.833,11.34609,8.905908,1024.7,0.0,0.0,Calexico-Ethel Street
2014-01-06 21:00:00,19.483,10.34085,8.905908,1023.5,0.0,0.0,Calexico-Ethel Street
2014-01-06 22:00:00,19.833,9.717882,5.8048253,1022.4,0.0,0.0,Calexico-Ethel Street
2014-01-06 23:00:00,19.682999,9.572952,6.9899354,1021.8,0.0,0.0,Calexico-Ethel Street
2014-01-07 00:00:00,18.932999,10.48742,5.8603754,1021.8,0.0,0.0,Calexico-Ethel Street
2014-01-07 01:00:00,16.883,13.838568,10.1887,1022.0,0.0,0.0,Calexico-Ethel Street
2014-01-07 02:00:00,15.283,18.297592,11.183201,1022.1,0.0,1.0,Calexico-Ethel Street
2014-01-07 03:00:00,14.233001,21.5731,10.823973,1022.4,0.0,19.0,Calexico-Ethel Street
2014-01-07 04:00:00,12.983001,24.039888,9.565437,1022.3,0.0,33.0,Calexico-Ethel Street
2014-01-07 05:00:00,11.633,26.574236,9.793058,1022.0,0.0,4.0,Calexico-Ethel Street
2014-01-07 06:00:00,10.283,29.290445,10.390226,1021.9,0.0,0.0,Calexico-Ethel Street
2014-01-07 07:00:00,8.783,36.599445,7.771331,1021.4,0.0,0.0,Calexico-Ethel Street
2014-01-07 08:00:00,8.583,37.097645,6.2145634,1020.8,0.0,0.0,Calexico-Ethel Street
2014-01-07 09:00:00,8.633,36.554306,6.12,1020.6,0.0,0.0,Calexico-Ethel Street
2014-01-07 10:00:00,8.333,36.74223,2.2768397,1020.8,0.0,0.0,Calexico-Ethel Street
2014-01-07 11:00:00,8.433001,35.80661,2.1897945,1020.6,0.0,0.0,Calexico-Ethel Street
2014-01-07 12:00:00,8.783,34.439865,0.5091169,1020.3,0.0,0.0,Calexico-Ethel Street
2014-01-07 13:00:00,8.483001,35.28001,2.9024127,1020.0,0.0,21.0,Calexico-Ethel Street
2014-01-07 14:00:00,8.083,36.806717,2.968636,1020.3,0.0,35.0,Calexico-Ethel Street
2014-01-07 15:00:00,7.733,38.856823,2.5455842,1020.7,0.0,34.0,Calexico-Ethel Street
2014-01-07 16:00:00,8.183001,38.261593,1.1384199,1020.8,0.0,7.0,Calexico-Ethel Street
2014-01-07 17:00:00,11.533,29.321404,1.609969,1021.5,0.0,71.0,Calexico-Ethel Street
2014-01-07 18:00:00,15.533,20.383266,3.096837,1021.5,0.0,29.0,Calexico-Ethel Street
2014-01-07 19:00:00,17.483,18.497084,4.6102495,1020.5,0.0,73.0,Calexico-Ethel Street
2014-01-07 20:00:00,18.782999,16.278053,6.151683,1019.3,0.0,88.0,Calexico-Ethel Street
2014-01-07 21:00:00,19.133,15.028511,7.208994,1018.1,0.0,97.0,Calexico-Ethel Street
2014-01-07 22:00:00,19.333,14.388004,4.32,1017.8,0.0,97.0,Calexico-Ethel Street
2014-01-07 23:00:00,19.233,14.033027,4.0249224,1017.5,0.0,91.0,Calexico-Ethel Street
2014-01-08 00:00:00,18.733,14.705564,4.3349743,1017.5,0.0,95.0,Calexico-Ethel Street
2014-01-08 01:00:00,17.333,16.825598,7.127636,1017.6,0.0,100.0,Calexico-Ethel Street
2014-01-08 02:00:00,15.283,20.553831,5.2416787,1017.7,0.0,99.0,Calexico-Ethel Street
2014-01-08 03:00:00,13.533,23.37207,3.8268526,1017.7,0.0,100.0,Calexico-Ethel Street
2014-01-08 04:00:00,13.233001,23.741867,5.991594,1017.9,0.0,96.0,Calexico-Ethel Street
2014-01-08 05:00:00,14.133,21.797169,6.28713,1018.0,0.0,91.0,Calexico-Ethel Street
2014-01-08 06:00:00,14.883,20.448332,6.130579,1017.8,0.0,94.0,Calexico-Ethel Street
2014-01-08 07:00:00,12.733001,25.295696,2.8116899,1017.6,0.0,91.0,Calexico-Ethel Street
2014-01-08 08:00:00,10.733001,29.990353,5.771239,1017.2,0.0,84.0,Calexico-Ethel Street
2014-01-08 09:00:00,10.933001,30.049301,3.96,1017.0,0.0,73.0,Calexico-Ethel Street
2014-01-08 10:00:00,11.783,27.975342,1.609969,1017.3,0.0,1.0,Calexico-Ethel Street
2014-01-08 11:00:00,11.733001,27.747993,1.8,1017.3,0.0,26.0,Calexico-Ethel Street
2014-01-08 12:00:00,11.583,27.704506,3.2599385,1016.5,0.0,36.0,Calexico-Ethel Street
2014-01-08 13:00:00,11.033,28.732044,2.6208394,1017.3,0.0,68.0,Calexico-Ethel Street
2014-01-08 14:00:00,10.383,30.001753,2.4149535,1017.2,0.0,3.0,Calexico-Ethel Street
2014-01-08 15:00:00,6.383,40.40996,6.3690495,1017.0,0.0,0.0,Calexico-Ethel Street
2014-01-08 16:00:00,7.9830003,37.482944,6.2145634,1018.0,0.0,10.0,Calexico-Ethel Street
2014-01-08 17:00:00,11.783,26.211475,4.6102495,1019.2,0.0,18.0,Calexico-Ethel Street
2014-01-08 18:00:00,15.033,18.163221,3.0758414,1020.1,0.0,8.0,Calexico-Ethel Street
2014-01-08 19:00:00,17.532999,12.559871,1.2979984,1019.1,0.0,45.0,Calexico-Ethel Street
2014-01-08 20:00:00,19.083,10.474016,1.1384199,1018.1,0.0,94.0,Calexico-Ethel Street
2014-01-08 21:00:00,20.133,9.773348,3.6,1016.7,0.0,89.0,Calexico-Ethel Street
2014-01-08 22:00:00,20.833,9.784555,5.3517847,1016.1,0.0,52.0,Calexico-Ethel Street
2014-01-08 23:00:00,20.932999,9.921792,4.6800003,1016.2,0.0,0.0,Calexico-Ethel Street
2014-01-09 00:00:00,20.432999,10.355882,2.968636,1015.7,0.0,0.0,Calexico-Ethel Street
2014-01-09 01:00:00,18.883,11.4934225,3.5455887,1016.4,0.0,25.0,Calexico-Ethel Street
2014-01-09 02:00:00,17.233,13.589177,5.937272,1016.8,0.0,2.0,Calexico-Ethel Street
2014-01-09 03:00:00,16.383,13.563466,5.937272,1016.9,0.0,0.0,Calexico-Ethel Street
2014-01-09 04:00:00,14.433001,15.617895,5.95906,1017.2,0.0,12.0,Calexico-Ethel Street
2014-01-09 05:00:00,14.083,15.975623,3.396233,1017.1,0.0,19.0,Calexico-Ethel Street
2014-01-09 06:00:00,13.933001,16.196253,3.7585104,1017.4,0.0,17.0,Calexico-Ethel Street
2014-01-09 07:00:00,12.933001,19.316584,7.072878,1017.6,0.0,92.0,Calexico-Ethel Street
2014-01-09 08:00:00,11.633,22.31675,6.9899354,1017.3,0.0,100.0,Calexico-Ethel Street
2014-01-09 09:00:00,11.733001,22.874472,4.68,1017.1,0.0,100.0,Calexico-Ethel Street
2014-01-09 10:00:00,10.783,25.03407,3.219938,1017.1,0.0,100.0,Calexico-Ethel Street
2014-01-09 11:00:00,9.683001,27.90087,3.2599385,1016.9,0.0,100.0,Calexico-Ethel Street
2014-01-09 12:00:00,11.233001,25.654081,2.8116899,1016.5,0.0,99.0,Calexico-Ethel Street
2014-01-09 13:00:00,10.883,26.872662,2.7416782,1016.7,0.0,100.0,Calexico-Ethel Street
2014-01-09 14:00:00,10.383,28.105463,1.4399999,1016.9,0.0,99.0,Calexico-Ethel Street
2014-01-09 15:00:00,10.083,28.895996,2.0991426,1017.0,0.0,58.0,Calexico-Ethel Street
2014-01-09 16:00:00,9.883,30.666868,4.198285,1017.0,0.0,0.0,Calexico-Ethel Street
2014-01-09 17:00:00,12.783,25.897722,0.71999997,1017.8,0.0,0.0,Calexico-Ethel Street
2014-01-09 18:00:00,16.333,19.517485,2.5455842,1018.1,0.0,0.0,Calexico-Ethel Street
2014-01-09 19:00:00,17.932999,18.539482,2.2768397,1017.1,0.0,0.0,Calexico-Ethel Street
2014-01-09 20:00:00,19.333,15.668694,2.5455842,1015.6,0.0,0.0,Calexico-Ethel Street
2014-01-09 21:00:00,20.282999,13.993508,5.3517847,1014.3,0.0,0.0,Calexico-Ethel Street
2014-01-09 22:00:00,20.932999,12.73104,5.7599998,1013.3,0.0,4.0,Calexico-Ethel Street
2014-01-09 23:00:00,20.983,12.157227,5.8048253,1013.3,0.0,0.0,Calexico-Ethel Street
2014-01-10 00:00:00,20.333,12.456738,4.8433046,1013.6,0.0,0.0,Calexico-Ethel Street
2014-01-10 01:00:00,19.032999,13.556535,4.452954,1013.8,0.0,0.0,Calexico-Ethel Street
2014-01-10 02:00:00,17.032999,16.112146,5.1919937,1014.7,0.0,0.0,Calexico-Ethel Street
2014-01-10 03:00:00,15.433001,17.564627,5.506941,1014.8,0.0,0.0,Calexico-Ethel Street
2014-01-10 04:00:00,15.733001,16.698315,2.0991426,1015.5,0.0,0.0,Calexico-Ethel Street
2014-01-10 05:00:00,14.883,17.773563,4.1046314,1016.0,0.0,0.0,Calexico-Ethel Street
2014-01-10 06:00:00,14.283,18.620853,4.8965297,1016.5,0.0,0.0,Calexico-Ethel Street
2014-01-10 07:00:00,13.183001,23.727972,5.95906,1016.8,0.0,0.0,Calexico-Ethel Street
2014-01-10 08:00:00,10.533,29.931383,6.9247384,1016.9,0.0,0.0,Calexico-Ethel Street
2014-01-10 09:00:00,11.433001,29.292107,4.68,1016.7,0.0,0.0,Calexico-Ethel Street
2014-01-10 10:00:00,11.233001,30.832018,1.9386592,1016.5,0.0,0.0,Calexico-Ethel Street
2014-01-10 11:00:00,10.833,32.511658,5.6920996,1016.4,0.0,0.0,Calexico-Ethel Street
2014-01-10 12:00:00,10.533,33.799404,8.4042845,1017.1,0.0,1.0,Calexico-Ethel Street
2014-01-10 13:00:00,10.183001,35.255966,7.386582,1017.6,0.0,8.0,Calexico-Ethel Street
2014-01-10 14:00:00,7.9830003,42.774944,6.6087217,1018.1,0.0,2.0,Calexico-Ethel Street
2014-01-10 15:00:00,7.433,46.966454,6.696387,1018.7,0.0,7.0,Calexico-Ethel Street
2014-01-10 16:00:00,9.483001,42.74084,5.8048253,1019.6,0.0,7.0,Calexico-Ethel Street
2014-01-10 17:00:00,12.983001,33.519913,1.8,1020.2,0.0,0.0,Calexico-Ethel Street
2014-01-10 18:00:00,17.233,23.14995,1.0182338,1020.6,0.0,0.0,Calexico-Ethel Street
2014-01-10 19:00:00,18.833,20.778854,1.0182338,1019.7,0.0,0.0,Calexico-Ethel Street
2014-01-10 20:00:00,20.532999,18.628273,1.8,1018.7,0.0,0.0,Calexico-Ethel Street
2014-01-10 21:00:00,21.782999,17.0594,0.71999997,1017.7,0.0,0.0,Calexico-Ethel Street
2014-01-10 22:00:00,22.583,16.005604,2.16,1017.1,0.0,0.0,Calexico-Ethel Street
2014-01-10 23:00:00,22.782999,15.753155,2.5455842,1016.8,0.0,1.0,Calexico-Ethel Street
2014-01-11 00:00:00,22.233,16.473322,4.3349743,1017.1,0.0,2.0,Calexico-Ethel Street
2014-01-11 01:00:00,20.583,18.570938,4.73506,1017.1,0.0,3.0,Calexico-Ethel Street
2014-01-11 02:00:00,18.633,21.438292,5.315336,1017.4,0.0,1.0,Calexico-Ethel Street
2014-01-11 03:00:00,16.932999,24.401897,4.39436,1018.1,0.0,3.0,Calexico-Ethel Street
2014-01-11 04:00:00,15.333,27.532051,3.319036,1018.8,0.0,2.0,Calexico-Ethel Street
2014-01-11 05:00:00,14.383,29.269165,1.609969,1019.2,0.0,2.0,Calexico-Ethel Street
2014-01-11 06:00:00,15.333,27.225739,0.8049845,1019.5,0.0,1.0,Calexico-Ethel Street
2014-01-11 07:00:00,14.533,29.973806,2.4149535,1019.8,0.0,0.0,Calexico-Ethel Street
2014-01-11 08:00:00,13.783,31.582476,3.319036,1019.7,0.0,0.0,Calexico-Ethel Street
2014-01-11 09:00:00,13.133,33.070244,3.6,1019.5,0.0,0.0,Calexico-Ethel Street
2014-01-11 10:00:00,12.633,34.169537,1.0182338,1020.1,0.0,4.0,Calexico-Ethel Street
2014-01-11 11:00:00,12.183001,35.193977,0.8049845,1020.2,0.0,35.0,Calexico-Ethel Street
2014-01-11 12:00:00,11.833,36.282646,2.0991426,1020.3,0.0,68.0,Calexico-Ethel Street
2014-01-11 13:00:00,11.483001,37.268814,1.8,1020.4,0.0,73.0,Calexico-Ethel Street
2014-01-11 14:00:00,11.183001,38.15748,2.0991426,1020.7,0.0,66.0,Calexico-Ethel Street
2014-01-11 15:00:00,10.183001,41.08599,2.968636,1020.8,0.0,56.0,Calexico-Ethel Street
2014-01-11 16:00:00,9.883,43.656265,3.0758414,1021.2,0.0,48.0,Calexico-Ethel Street
2014-01-11 17:00:00,13.333,34.25006,1.9386592,1021.9,0.0,36.0,Calexico-Ethel Street
2014-01-11 18:00:00,17.032999,26.217136,0.71999997,1022.0,0.0,2.0,Calexico-Ethel Street
2014-01-11 19:00:00,19.182999,25.484982,2.3051248,1021.0,0.0,1.0,Calexico-Ethel Street
2014-01-11 20:00:00,20.833,22.34561,3.219938,1019.6,0.0,0.0,Calexico-Ethel Street
2014-01-11 21:00:00,21.932999,20.433807,4.0249224,1018.4,0.0,22.0,Calexico-Ethel Street
2014-01-11 22:00:00,22.532999,19.412905,4.829907,1017.4,0.0,32.0,Calexico-Ethel Street
2014-01-11 23:00:00,22.633,18.942741,2.3051248,1016.9,0.0,11.0,Calexico-Ethel Street
2014-01-12 00:00:00,22.133,19.455486,0.8049845,1016.8,0.0,2.0,Calexico-Ethel Street
2014-01-12 01:00:00,20.682999,21.341213,0.8049845,1016.2,0.0,7.0,Calexico-Ethel Street
2014-01-12 02:00:00,18.682999,24.793343,0.5091169,1016.4,0.0,24.0,Calexico-Ethel Street
2014-01-12 03:00:00,15.933,29.499474,1.4399999,1016.5,0.0,28.0,Calexico-Ethel Street
2014-01-12 04:00:00,14.183001,32.7708,2.2768397,1016.4,0.0,25.0,Calexico-Ethel Street
2014-01-12 05:00:00,14.333,32.33487,3.563818,1016.1,0.0,0.0,Calexico-Ethel Street
